user_id,package_id,rating
252,196,3
306,191,5
140,120,5
305,187,3
16,399,3
559,356,5
476,257,5
628,320,5
503,9,5
242,385,4
386,407,4
939,475,5
481,248,5
939,42,4
2,178,4
804,458,4
739,242,5
428,93,4
85,241,5
94,497,4
137,486,1
39,310,5
116,205,4
679,50,3
692,306,4
818,468,4
448,21,4
157,263,4
902,465,4
270,430,4
877,106,1
85,68,3
863,213,5
92,378,4
268,78,4
67,438,5
983,221,4
951,109,4
386,369,5
895,72,4
496,64,4
208,444,4
45,269,4
182,345,2
18,242,4
359,459,4
347,441,2
365,263,5
187,394,4
971,168,5
910,297,5
577,361,4
851,146,5
910,134,5
576,179,5
819,340,2
709,23,2
879,401,5
54,82,1
551,403,4
276,330,4
922,124,5
392,353,3
806,104,5
548,69,5
400,32,5
726,343,2
512,462,5
448,118,5
186,418,4
532,224,5
227,354,4
986,113,5
306,197,3
216,374,3
17,287,2
898,298,5
549,327,2
533,462,4
427,123,3
898,95,5
588,236,3
362,260,5
664,383,4
410,101,3
380,406,3
23,450,4
354,281,4
864,284,4
244,136,2
345,62,5
277,15,5
220,220,5
149,370,4
233,115,4
514,260,4
316,307,4
821,253,4
597,463,3
630,350,4
144,75,5
9,374,3
696,462,3
695,201,3
636,344,4
210,114,4
805,360,4
124,121,3
496,297,4
511,27,4
92,446,5
777,97,5
751,487,4
449,161,4
890,126,3
366,304,4
768,208,3
804,72,5
684,315,3
403,469,4
62,341,5
521,462,2
996,212,5
332,44,4
302,347,4
91,248,4
542,263,4
268,386,4
137,162,3
778,136,5
496,130,4
619,264,4
476,498,5
97,69,3
844,383,2
682,250,5
653,246,5
148,149,5
264,250,4
61,412,2
619,170,3
787,147,5
908,263,3
305,460,4
505,424,3
336,122,3
143,337,4
382,142,4
331,278,5
264,320,4
967,437,5
475,48,2
390,108,5
75,74,4
236,205,3
62,429,4
927,480,5
532,350,5
857,42,4
363,101,4
519,367,3
910,438,3
311,294,5
558,70,5
958,2,4
803,204,5
750,437,5
751,341,4
128,190,4
281,337,4
906,465,4
754,21,4
842,10,1
779,360,5
284,58,5
409,98,4
742,405,5
692,374,1
614,123,4
619,8,4
615,371,4
745,363,4
360,112,5
916,371,5
340,155,4
607,93,5
568,59,1
907,397,5
737,352,3
962,485,5
842,416,4
667,354,5
515,280,4
959,147,3
99,392,5
233,181,5
872,234,4
40,265,5
221,76,5
249,457,2
396,325,5
581,450,4
768,165,4
90,275,5
240,206,3
199,19,5
308,302,5
94,231,4
697,345,5
638,251,4
18,294,2
295,423,5
370,368,4
934,325,5
429,227,3
197,238,4
48,217,5
820,422,5
271,120,3
879,493,4
954,201,5
803,276,5
971,474,5
927,132,5
9,289,1
237,177,5
287,421,4
150,150,5
612,312,4
941,261,4
636,339,5
788,115,5
438,180,3
810,478,5
977,218,4
848,40,5
299,26,4
755,203,3
557,295,2
366,88,3
181,412,5
468,37,4
699,399,4
932,142,5
79,243,4
56,415,5
920,189,4
112,100,5
907,290,3
963,419,3
858,432,3
370,375,3
296,129,2
174,447,3
247,62,3
622,43,4
918,159,4
617,222,4
597,88,4
865,250,3
543,114,5
67,212,4
304,73,5
544,434,3
736,366,4
229,439,3
88,42,4
341,123,5
631,202,5
987,436,4
46,55,5
436,64,4
452,360,4
654,134,4
697,106,5
149,373,4
849,36,2
380,192,4
389,429,3
315,39,4
558,385,2
551,410,5
542,330,4
53,106,5
632,272,5
748,60,2
224,332,5
514,244,1
491,143,2
869,204,4
13,482,3
599,42,4
872,142,5
400,322,2
52,264,5
489,359,5
408,142,2
601,47,4
654,150,3
35,238,2
118,321,3
796,299,5
286,242,4
162,262,3
271,264,3
943,325,4
283,36,4
687,173,2
554,5,3
337,343,5
35,416,2
348,372,4
408,406,3
580,467,5
958,377,4
175,253,4
45,338,4
410,76,3
986,441,4
754,489,4
740,36,4
928,424,3
704,111,5
158,461,5
343,52,5
555,100,4
83,410,3
197,454,5
84,120,5
219,249,4
712,286,4
919,172,3
55,288,4
734,128,4
786,46,5
506,80,3
43,416,3
378,61,5
621,402,2
895,421,5
101,214,5
603,225,4
731,379,4
331,477,3
623,167,5
976,164,5
526,470,3
323,120,3
760,466,3
414,341,5
839,87,3
222,242,5
7,371,4
674,215,4
401,348,1
219,346,3
165,494,3
533,423,3
383,89,3
470,378,5
681,320,5
448,332,5
813,448,4
211,156,5
40,350,1
935,49,5
28,32,3
808,499,1
560,234,4
85,320,4
614,291,3
28,253,5
931,178,5
394,180,3
32,45,4
606,292,4
512,1,3
874,12,4
753,188,3
964,496,3
182,320,4
377,313,5
279,132,5
227,156,4
357,275,3
656,365,5
738,156,5
161,194,4
708,6,3
72,219,4
355,43,5
337,53,4
296,466,3
354,259,3
103,104,5
932,392,5
624,310,5
376,2,5
918,147,4
828,53,4
437,319,5
173,288,2
325,200,3
822,478,3
690,80,4
83,452,5
412,356,4
526,363,1
224,324,5
3,240,3
38,181,2
910,102,4
543,252,3
374,231,4
967,125,4
825,134,4
861,107,5
854,451,3
758,444,2
746,86,4
313,115,5
322,270,5
998,338,2
679,457,4
996,152,5
690,475,4
875,450,3
59,50,5
375,426,4
415,135,5
322,55,1
196,137,5
46,362,4
62,51,4
455,428,5
25,392,5
482,310,4
287,120,4
956,122,3
277,302,4
726,435,3
57,56,5
592,343,4
372,62,4
921,306,4
347,166,2
971,294,5
978,499,5
9,68,4
874,363,5
290,177,4
132,478,5
931,457,3
591,411,4
985,499,4
855,283,4
682,114,4
5,396,2
153,240,4
500,461,4
938,268,4
219,170,5
523,101,4
707,421,5
414,347,4
88,238,4
197,451,4
142,6,3
526,398,5
938,93,4
295,380,4
981,43,1
220,125,3
760,447,5
171,227,3
178,252,5
282,19,3
144,145,4
433,305,1
990,49,3
159,291,4
699,431,2
562,279,4
590,171,5
821,44,4
521,319,3
297,494,4
857,397,4
239,372,3
916,110,5
509,397,4
279,497,5
390,69,4
76,235,5
862,429,5
523,332,4
515,446,4
964,325,1
245,102,4
864,401,5
22,375,5
282,298,5
211,204,1
935,355,5
788,68,5
445,115,4
544,226,3
362,106,5
654,337,5
102,487,3
326,196,2
673,91,3
469,378,5
550,500,5
304,202,5
477,416,4
542,105,5
566,362,4
722,364,5
662,34,4
720,93,5
657,67,4
934,156,3
508,310,4
748,437,5
993,290,5
940,444,5
224,137,5
182,283,5
662,142,2
47,353,4
420,159,4
746,307,5
58,265,5
736,459,5
36,159,4
433,315,5
926,383,3
409,391,4
404,182,4
62,202,4
575,379,4
500,73,4
473,92,4
601,320,2
335,7,5
485,457,4
645,206,5
196,320,5
575,62,5
540,352,4
116,390,4
271,384,5
256,191,2
732,19,5
940,309,5
675,136,3
491,371,3
251,336,2
753,494,4
788,102,5
285,485,2
898,470,5
584,210,4
621,35,4
302,156,4
114,2,5
193,38,5
304,87,4
877,260,1
865,399,4
463,367,4
368,38,5
863,238,3
847,495,5
206,159,5
217,236,3
913,22,5
29,316,5
689,182,3
289,342,3
715,340,2
162,245,4
805,71,5
71,388,4
214,454,4
721,93,4
834,336,4
372,468,5
571,351,3
857,348,3
320,34,5
137,368,4
860,57,5
616,239,5
879,225,3
153,437,4
530,88,4
697,353,4
317,120,5
342,86,3
828,214,5
797,129,5
281,479,1
77,149,3
440,298,3
349,415,4
838,472,4
397,241,5
187,153,3
50,323,4
711,180,5
421,82,5
335,435,5
259,162,5
352,4,4
113,165,4
407,480,5
609,428,4
712,206,4
509,94,5
750,339,3
808,131,4
205,256,3
25,74,3
609,328,2
266,125,5
638,42,5
596,22,4
737,108,4
713,366,4
542,430,5
881,367,5
987,44,4
458,257,1
848,354,5
537,393,4
340,92,3
525,63,5
242,252,2
783,386,4
848,84,5
992,38,5
608,400,5
74,351,4
749,127,3
865,230,4
151,109,5
998,376,1
764,378,4
209,461,3
909,163,4
193,30,5
847,330,3
138,137,5
248,240,3
826,128,4
526,464,1
208,146,4
711,452,4
333,63,4
892,433,1
416,163,4
237,169,4
562,233,4
287,10,5
237,12,2
844,232,5
639,14,5
835,248,4
963,179,5
737,27,5
518,389,2
747,411,3
430,433,5
265,182,5
56,123,4
293,52,4
299,395,3
871,214,4
225,368,5
307,110,5
513,458,4
24,2,4
722,209,4
768,43,5
438,21,4
619,455,4
987,220,4
672,217,3
357,166,4
898,13,1
894,315,4
552,194,3
439,62,5
450,181,4
925,346,4
331,215,4
494,55,3
345,9,3
444,476,4
690,128,3
815,413,3
19,277,2
563,85,5
198,380,4
838,221,5
286,81,4
743,413,1
533,424,5
783,498,4
950,430,2
212,303,5
711,20,5
446,492,5
26,103,5
891,131,4
258,72,4
881,383,3
178,286,4
774,443,4
5,429,3
40,34,3
23,464,3
186,134,3
970,196,3
836,67,3
182,426,5
937,17,4
786,413,5
393,407,3
290,477,5
961,94,3
432,140,3
247,191,3
269,44,3
80,442,4
680,466,3
880,10,5
454,297,4
162,430,4
930,135,2
379,340,4
703,171,4
663,245,4
20,215,2
308,396,5
898,84,2
58,139,2
304,435,3
226,29,5
303,500,5
144,310,2
870,382,4
524,475,2
308,137,5
73,396,5
277,385,5
213,183,4
75,255,3
176,35,3
640,372,3
14,409,5
161,139,5
885,418,4
717,54,5
352,479,5
919,431,4
377,500,4
126,259,4
762,117,1
412,124,5
859,125,5
68,303,3
159,139,4
792,122,3
606,162,4
613,472,5
685,227,5
391,115,4
235,397,5
221,481,4
802,204,4
647,262,5
89,52,4
725,343,4
413,394,4
101,94,2
273,324,5
228,492,5
81,384,5
749,377,3
320,74,3
891,415,3
151,306,5
942,367,3
993,281,3
996,139,5
27,85,4
923,178,5
248,26,4
507,266,4
403,257,5
325,425,3
590,32,4
813,470,5
256,314,5
861,480,2
622,490,3
293,132,5
790,48,4
789,343,3
554,306,4
52,303,4
723,223,4
775,321,5
363,365,3
986,99,5
610,42,3
291,464,5
946,79,1
754,43,4
677,3,3
966,159,3
441,413,3
478,227,5
407,139,2
265,245,5
672,258,5
266,496,5
221,263,4
1,81,5
907,287,5
568,30,4
842,153,4
121,373,4
18,220,3
847,225,2
867,71,3
742,58,4
982,391,4
79,229,4
480,102,1
699,31,5
683,162,3
746,60,3
185,209,3
42,22,4
909,312,2
964,220,5
409,198,4
655,332,2
758,163,3
454,411,5
475,138,5
64,468,3
634,495,5
325,353,2
26,127,3
508,238,2
137,270,4
241,473,4
535,234,5
734,369,4
191,157,5
978,405,5
18,135,2
150,321,5
726,104,3
411,408,5
260,12,5
217,384,4
525,397,4
56,60,5
841,448,4
733,308,5
141,183,4
930,380,2
570,269,5
722,35,5
289,101,4
334,370,2
748,53,4
205,272,4
223,479,5
659,164,5
202,289,4
968,46,2
277,139,4
403,296,5
751,113,5
591,125,5
428,415,5
525,79,5
605,275,4
722,240,4
446,358,5
170,295,1
913,480,5
975,68,3
873,386,1
188,138,4
273,202,1
392,412,5
86,77,5
532,100,5
460,383,4
540,298,4
243,482,3
906,155,5
10,196,1
630,318,3
364,473,2
231,33,5
998,242,5
219,429,2
169,345,4
881,230,4
235,285,4
66,379,5
719,417,4
411,497,3
429,368,5
184,220,5
624,277,4
385,166,3
300,313,2
466,353,5
965,393,5
106,469,4
254,90,4
973,76,3
862,363,5
669,233,3
549,118,1
477,252,4
901,40,4
958,372,4
510,487,4
473,123,4
319,415,5
978,242,3
298,187,3
261,376,1
588,449,4
82,115,3
916,487,5
216,204,4
526,17,4
964,198,2
924,489,5
856,308,4
508,423,5
145,286,3
258,178,5
13,55,5
811,90,5
563,92,5
476,111,4
704,245,5
335,312,5
236,292,4
485,400,4
827,222,5
587,356,4
285,113,5
366,247,4
607,295,4
912,459,5
576,103,1
546,416,5
298,210,4
672,339,5
746,321,5
292,146,4
891,401,5
114,265,5
886,22,5
446,167,4
659,256,5
722,267,4
773,257,1
841,453,4
541,127,4
127,227,3
20,297,4
755,165,4
20,50,5
562,321,4
771,220,5
115,431,4
789,222,5
52,388,5
246,489,5
140,338,3
999,392,4
153,450,4
743,194,1
697,145,5
91,121,5
696,76,4
124,85,5
625,360,4
346,36,5
817,329,5
556,302,5
205,123,4
27,218,4
525,21,4
478,198,4
70,216,5
941,146,5
349,229,4
69,233,4
217,456,5
569,473,3
349,367,2
189,310,5
330,234,4
221,80,4
28,204,4
704,402,4
558,98,5
799,300,5
888,11,4
839,475,4
163,118,3
264,125,5
178,451,5
7,188,3
214,459,4
386,390,1
891,408,2
296,399,1
89,479,4
263,423,4
172,35,5
435,445,5
329,487,3
217,6,2
63,485,4
73,148,4
848,51,4
817,108,2
277,44,4
348,72,5
826,452,5
1000,416,2
852,137,1
277,196,4
272,88,5
403,317,5
607,307,3
296,203,4
789,197,4
883,212,5
979,98,5
88,432,5
774,306,3
672,195,5
699,122,1
596,19,2
654,292,4
923,16,4
702,149,3
184,14,5
230,448,4
88,234,5
797,222,5
338,55,5
701,2,3
577,359,4
860,444,3
731,461,1
796,98,3
131,307,4
354,495,4
918,119,4
123,398,5
741,453,4
48,493,2
373,20,4
214,340,5
845,178,4
50,162,4
640,102,5
468,83,5
53,373,4
204,431,4
672,247,4
551,388,5
770,33,4
853,17,5
389,100,4
372,211,5
938,39,5
826,100,4
96,74,1
332,183,5
350,102,5
184,295,4
928,215,4
987,414,1
954,375,3
315,441,2
202,431,3
241,437,5
135,42,3
388,220,4
317,170,4
550,139,5
272,88,4
201,444,4
44,315,4
488,41,5
573,3,4
696,166,4
769,295,4
263,6,5
927,79,5
598,415,4
617,407,5
824,11,5
760,136,5
832,21,3
415,148,5
870,496,4
290,187,2
198,65,5
227,483,2
51,238,2
530,407,1
446,266,3
83,8,4
389,114,5
223,163,5
820,489,4
952,174,4
658,168,4
820,389,2
593,480,2
360,322,3
207,264,3
97,410,3
268,493,4
145,131,4
513,246,4
4,422,3
335,409,4
91,477,4
627,311,1
296,410,5
944,320,4
415,363,3
238,237,3
143,156,3
438,68,4
264,97,5
607,337,2
65,360,4
522,484,3
508,228,4
734,444,3
774,14,3
54,488,4
371,224,3
516,21,3
837,249,3
142,75,4
244,368,4
164,124,4
496,78,5
531,105,5
541,231,3
566,393,5
751,11,4
600,426,4
626,370,3
108,222,4
870,20,5
241,488,3
216,366,2
389,267,3
329,438,5
764,302,2
307,120,5
770,145,4
835,416,4
829,297,2
512,408,1
858,487,5
61,275,4
631,23,4
185,325,4
527,69,5
412,404,5
942,241,3
498,242,1
436,1,4
504,422,2
867,307,3
841,280,3
662,251,4
539,83,4
936,304,4
804,8,2
915,391,5
848,432,5
486,381,4
681,301,2
87,129,3
168,204,4
696,247,4
523,67,5
744,269,5
647,202,5
375,147,3
223,45,4
686,77,4
955,474,3
925,112,4
932,221,5
645,160,5
970,100,1
397,225,1
496,78,5
110,486,5
816,28,4
443,487,2
342,6,5
102,391,1
852,237,4
75,489,4
452,339,1
837,163,4
269,63,3
208,314,5
418,180,5
748,286,3
18,16,5
260,322,5
448,465,4
975,253,5
185,97,4
655,431,4
766,79,4
798,254,4
62,61,4
563,322,4
944,251,5
834,338,4
712,405,5
871,342,3
911,280,5
892,106,4
541,68,4
182,97,4
56,346,4
770,71,5
826,287,3
904,330,3
600,151,5
378,40,4
593,215,2
568,445,5
918,240,4
152,415,2
715,174,5
972,114,4
47,287,5
178,88,4
429,463,5
24,351,5
45,397,3
874,254,5
862,500,4
457,238,2
216,355,5
238,376,2
250,408,4
243,473,3
692,428,5
697,372,5
787,458,1
526,427,1
624,276,5
501,160,1
595,174,5
652,192,5
218,221,5
812,77,4
897,451,2
955,216,4
992,64,5
102,401,4
58,278,1
206,385,3
142,69,1
630,371,4
972,353,4
258,291,4
630,260,5
286,118,1
387,496,4
536,205,3
985,140,5
134,245,3
749,332,5
539,339,5
537,105,5
758,386,2
280,313,4
331,30,4
852,143,5
600,257,4
266,105,3
782,290,5
314,101,3
916,312,3
87,313,1
739,472,4
431,76,2
348,354,5
755,329,4
18,288,5
779,231,3
932,145,4
604,23,5
734,206,1
141,445,4
190,300,4
510,158,4
656,209,4
61,475,5
394,156,4
40,101,5
649,367,3
202,425,5
10,103,1
270,29,4
75,308,3
518,136,5
352,283,4
354,244,5
849,473,4
468,152,5
796,15,4
238,87,4
751,323,4
110,280,2
631,424,3
18,455,4
697,331,4
477,485,2
428,497,5
651,178,4
852,388,2
86,231,4
577,160,5
495,135,4
986,292,2
70,409,5
930,427,5
763,376,4
496,359,4
664,275,5
710,392,5
860,436,5
877,26,3
290,467,4
483,96,1
4,449,4
490,126,4
302,234,1
191,268,5
501,438,4
511,338,5
780,480,3
554,208,2
458,272,3
760,263,3
554,455,5
695,7,4
987,441,4
777,201,2
986,120,5
848,334,4
630,398,5
387,242,3
163,84,5
793,27,5
581,290,5
623,7,2
244,163,4
771,326,2
330,109,4
757,314,5
298,222,2
775,141,4
353,145,3
81,173,5
813,362,4
734,178,2
975,150,2
255,384,4
278,379,5
384,309,3
300,450,5
504,101,2
319,136,5
439,338,5
293,32,3
258,398,4
187,104,3
520,462,5
782,458,4
583,335,4
836,166,2
157,78,4
423,4,3
753,80,4
702,83,5
877,65,3
177,358,4
572,326,4
331,28,1
534,92,3
21,112,4
541,318,4
812,300,1
912,327,4
738,413,5
147,347,2
901,142,3
546,304,2
342,378,5
196,1,5
48,26,3
620,413,4
362,320,4
765,117,5
716,289,4
91,461,3
896,354,5
588,53,5
956,122,2
386,339,5
327,306,4
426,211,2
800,63,5
202,316,3
322,116,2
282,36,3
985,260,5
856,213,3
979,122,2
877,427,4
995,474,5
297,54,5
276,53,1
764,349,4
146,404,2
591,415,3
541,251,3
6,240,3
407,200,3
582,182,3
901,362,2
106,221,5
757,221,4
580,40,4
921,383,5
284,10,5
704,224,5
16,48,3
48,368,3
13,111,3
632,146,3
154,355,3
139,257,1
69,97,4
713,252,2
468,35,5
712,8,5
388,398,5
675,31,5
729,489,5
557,64,3
170,131,4
324,246,4
26,5,5
254,83,4
459,367,4
764,38,2
99,285,5
640,405,4
928,90,5
582,367,5
892,384,4
672,233,4
551,442,4
826,273,3
126,269,4
863,445,5
99,424,4
352,46,5
19,357,4
132,61,4
316,194,4
719,231,4
807,300,2
572,239,5
936,124,5
385,475,3
340,102,4
312,251,3
843,247,3
582,111,1
466,56,5
88,313,2
973,95,5
877,182,1
15,62,4
658,119,4
979,421,4
756,258,4
858,48,5
301,279,5
17,355,5
24,427,5
93,391,4
136,222,2
460,344,3
891,250,4
149,213,2
778,163,2
522,342,3
905,112,3
53,165,2
506,173,5
605,6,1
876,81,5
114,276,5
650,470,3
100,453,5
406,36,5
902,249,5
325,193,4
144,278,5
405,482,5
554,359,5
248,459,5
460,118,3
776,255,3
920,144,4
252,274,4
771,353,4
866,486,4
867,179,2
165,260,1
553,143,5
20,273,2
587,199,3
4,442,5
951,78,5
260,423,5
128,349,4
101,314,5
529,292,4
982,299,5
884,27,5
185,177,4
704,222,4
176,238,5
842,238,5
532,494,5
197,97,5
660,350,3
631,282,4
9,62,3
315,368,2
149,34,5
393,466,5
397,492,4
191,17,4
279,249,3
835,62,2
199,491,4
87,318,4
227,34,5
588,225,4
916,200,5
804,348,4
607,171,3
886,350,4
615,235,4
817,215,4
348,366,3
144,461,3
362,449,5
93,87,4
976,32,2
795,250,3
531,444,5
825,455,5
169,294,2
232,326,3
248,175,5
874,90,4
45,282,2
472,353,5
970,434,5
678,428,5
408,91,2
762,343,3
301,382,4
852,254,4
561,469,4
156,362,4
606,425,3
643,403,4
704,393,4
830,354,5
166,276,4
368,89,3
830,408,5
610,177,1
779,438,3
231,351,4
216,95,2
348,413,1
848,357,5
63,215,2
677,444,4
335,60,5
823,112,5
214,203,5
605,397,3
401,291,3
438,482,5
61,380,4
834,287,2
640,163,5
834,27,4
694,261,4
117,17,4
772,34,4
331,357,3
428,40,4
746,210,3
110,28,5
34,433,5
762,196,5
954,395,5
158,108,1
788,424,4
866,374,3
243,96,3
110,26,1
990,67,4
305,368,3
725,86,4
203,138,5
749,319,1
725,275,3
287,244,4
64,55,3
572,279,3
8,429,2
34,390,3
551,328,5
619,15,5
161,82,3
461,491,5
519,19,4
723,446,5
998,232,5
880,102,5
959,221,4
102,154,4
162,73,3
309,406,5
789,22,4
171,379,5
444,313,3
95,440,5
123,50,3
191,398,5
130,128,4
840,256,4
741,190,3
207,476,5
826,364,4
981,284,5
54,471,5
806,101,5
422,235,4
475,298,1
252,204,1
428,447,4
654,55,4
661,309,4
339,118,3
920,388,4
634,394,3
629,420,4
532,356,2
420,387,5
384,239,1
391,280,4
435,256,2
970,111,4
636,351,5
992,303,1
136,409,2
349,86,4
957,84,3
419,469,4
297,392,5
333,350,5
857,87,4
513,386,5
295,261,5
273,431,5
6,481,4
501,202,3
706,476,4
810,187,4
399,263,4
136,157,3
793,54,3
313,177,3
371,190,5
406,165,5
609,158,3
903,66,4
865,375,3
138,34,4
9,445,2
596,89,4
661,190,1
340,475,4
8,105,3
519,437,4
966,270,5
662,419,4
499,359,5
819,147,3
706,297,4
475,195,4
478,154,3
653,125,3
788,454,5
537,13,3
211,497,4
658,394,4
954,48,3
350,361,4
142,459,5
486,25,5
15,132,4
439,164,4
128,91,4
371,174,1
326,486,5
98,161,4
196,195,5
273,69,4
801,57,1
136,26,3
111,137,5
969,315,3
263,386,5
174,43,5
879,224,4
170,478,5
485,235,4
808,312,5
86,307,5
740,252,3
981,130,5
68,3,3
62,75,4
130,185,5
719,284,5
297,356,5
912,142,4
387,84,5
146,49,2
173,389,4
474,35,4
671,270,5
357,201,4
334,266,5
861,391,3
33,270,5
45,306,4
143,329,3
40,169,5
604,73,3
524,203,5
53,65,5
333,159,5
212,267,4
153,222,5
505,148,3
693,464,5
246,108,2
71,138,5
110,214,5
185,250,4
89,411,4
124,41,4
142,152,5
454,284,3
424,180,3
540,71,4
343,187,5
931,465,5
312,67,5
164,51,3
155,425,4
293,491,5
354,296,5
351,88,5
77,147,5
663,291,5
639,481,3
81,57,4
652,353,3
756,491,3
29,102,5
926,72,3
687,344,5
418,119,3
619,28,5
186,353,4
22,295,5
94,22,3
316,414,4
482,189,5
586,437,2
175,365,4
379,493,4
742,262,5
790,67,4
559,229,5
656,401,3
781,223,5
522,70,4
206,165,4
838,120,4
255,23,4
342,463,4
783,254,5
581,158,5
586,296,5
415,134,4
425,341,2
882,433,5
439,81,3
960,373,3
388,130,4
817,283,4
630,453,4
709,432,4
716,20,3
226,463,4
360,138,4
158,377,4
510,291,4
905,123,4
229,20,3
368,410,4
935,42,5
661,45,3
239,358,5
178,388,4
586,262,5
91,263,1
348,360,4
711,319,5
365,93,4
498,372,5
851,236,5
316,58,4
693,70,5
762,307,4
610,11,4
80,368,4
782,345,3
608,209,5
287,392,5
253,34,5
852,147,5
307,412,1
315,202,5
392,396,1
574,356,5
510,374,4
308,68,5
487,464,5
880,32,5
604,370,4
512,97,2
813,347,2
394,488,5
998,320,5
864,377,4
270,105,4
787,146,3
897,333,5
101,447,4
930,13,4
724,273,4
311,67,5
656,163,4
776,340,4
355,370,2
752,344,4
249,409,4
355,449,2
639,343,2
828,113,4
71,394,4
254,475,5
940,323,5
216,264,3
612,454,4
78,395,4
569,212,2
592,12,3
680,440,4
475,161,3
40,482,4
354,206,5
422,230,5
352,217,3
413,254,4
173,43,3
901,146,2
255,405,5
315,174,5
316,394,3
832,363,3
168,373,3
590,415,3
528,179,4
892,232,3
691,333,4
347,311,4
456,6,3
295,332,4
682,309,5
458,135,3
67,229,4
325,182,3
170,226,4
266,266,5
651,446,3
821,38,4
444,9,5
776,361,4
618,466,5
109,466,4
750,393,3
241,32,5
810,486,3
54,272,4
69,133,2
305,290,3
505,369,5
34,426,5
85,304,2
717,271,5
181,471,3
247,130,3
386,355,2
318,136,4
759,491,4
530,137,4
659,68,3
41,338,4
41,405,5
60,308,3
311,371,5
761,187,4
520,347,3
147,24,4
340,351,4
882,406,4
829,71,5
984,200,4
671,64,4
965,37,4
153,21,5
731,200,4
278,82,5
554,397,2
196,125,5
684,241,4
585,107,5
900,307,5
753,131,4
840,9,4
523,236,5
249,17,3
493,141,4
136,267,1
185,324,5
364,81,4
472,206,5
450,67,5
254,51,2
771,27,4
130,383,4
604,390,4
295,318,4
560,320,4
673,288,4
951,290,2
992,395,5
744,487,2
164,443,4
357,123,4
614,339,4
321,70,4
42,94,5
421,283,3
290,32,5
730,376,5
141,111,5
579,159,3
943,329,4
868,247,2
783,147,4
634,34,5
638,306,1
301,366,5
761,16,4
740,471,4
783,397,4
1,410,4
724,62,5
119,168,5
571,475,5
282,293,5
931,43,2
892,360,5
718,356,3
929,152,3
780,145,5
618,175,3
501,423,4
459,367,4
321,392,3
241,301,3
775,267,5
780,221,2
265,264,5
709,461,3
368,145,3
682,230,4
460,348,4
914,184,3
820,197,4
748,375,2
308,138,3
275,133,3
302,245,5
232,327,5
664,323,4
348,21,3
650,268,3
994,140,5
866,339,3
553,74,1
921,264,3
591,226,5
502,94,3
154,23,5
531,194,4
473,90,5
375,355,3
209,217,5
454,464,3
102,224,1
937,256,4
197,413,5
270,114,5
355,282,4
860,206,5
492,430,3
537,35,5
858,78,4
660,391,3
811,500,2
923,367,3
465,167,4
946,368,4
806,232,3
334,446,3
863,423,4
536,76,2
597,175,5
228,61,4
795,338,5
521,147,3
505,265,4
188,163,5
214,445,3
511,341,5
843,267,5
555,107,4
596,341,4
881,1,4
493,323,3
307,437,4
804,143,2
654,487,1
690,342,5
209,61,3
603,347,3
765,465,4
79,6,5
655,445,4
126,356,5
571,10,4
971,213,2
464,278,3
848,75,5
612,43,1
636,467,5
343,129,3
254,211,4
481,274,5
931,22,5
904,65,5
116,239,4
271,404,5
620,390,4
209,216,5
391,70,3
613,482,5
832,316,4
811,54,1
433,317,3
31,478,3
507,356,5
484,368,3
350,460,4
408,203,4
189,455,3
766,314,4
462,265,4
264,389,5
610,145,1
487,331,5
297,399,4
312,101,3
592,88,5
409,267,4
380,386,1
76,8,5
155,430,4
196,130,4
328,6,5
578,33,4
432,382,5
71,347,4
190,247,3
631,160,5
490,162,2
732,160,5
537,451,5
97,218,5
644,294,3
660,362,3
713,353,3
343,201,4
954,226,5
183,73,3
716,244,4
892,89,5
46,410,3
814,338,4
994,348,5
385,106,2
177,118,4
187,363,5
686,92,4
420,38,4
639,221,5
655,254,5
121,321,2
770,215,4
216,464,4
34,266,5
192,204,3
130,174,4
195,446,5
27,159,5
612,405,5
507,431,4
639,125,2
485,273,5
675,181,4
411,405,4
879,68,5
558,38,5
91,416,4
165,201,4
665,99,5
819,145,1
812,109,5
740,258,1
376,129,5
462,296,5
118,360,5
302,4,2
577,101,5
158,116,2
32,383,4
235,6,5
676,173,5
969,110,4
761,419,5
525,356,5
882,90,5
346,164,4
891,217,4
23,186,1
814,14,3
800,456,5
835,200,4
420,307,2
456,44,4
362,196,5
642,413,5
341,105,3
127,270,5
541,84,2
985,165,3
142,85,3
71,423,2
903,442,3
118,303,5
594,176,5
34,200,5
483,463,1
376,227,3
101,239,4
59,43,2
4,10,5
827,32,4
547,99,5
298,77,4
252,140,4
103,381,3
709,195,3
356,6,5
728,64,5
972,48,2
997,429,5
755,194,5
853,202,3
199,232,4
412,125,3
111,38,5
272,262,4
537,119,5
129,246,4
436,470,4
545,424,4
736,219,4
127,311,5
546,316,4
615,68,5
547,80,2
902,143,3
400,434,4
97,89,5
46,12,3
120,355,5
679,81,3
612,472,4
266,339,3
595,173,5
843,312,4
415,289,5
147,271,5
715,283,5
400,354,5
749,77,4
336,313,5
862,58,5
612,111,4
340,300,3
325,197,4
236,269,1
437,423,1
203,331,2
819,114,5
348,191,3
377,329,5
149,269,3
919,345,5
288,344,4
411,182,5
502,231,4
184,114,3
28,243,5
45,239,4
936,382,4
150,425,5
709,282,3
721,182,3
188,465,4
643,52,5
138,306,5
421,215,3
103,71,1
913,205,4
459,238,4
125,438,4
911,21,4
823,126,4
53,337,3
753,331,5
7,158,5
327,298,5
